A11,A12,A13, A14,A2,A30,A31,A32,A33,A34,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410,A5,A61,A62,A63,A64,A65,A71,A72,A73,A74,A75,A8,A91,A92,A93,A94,A95,A101,A102,A103,A11,A121,A122,A123,A124,A13,A141,A142,A143,A151,A152,A153,A16,A171,A172,A173,A174,A18,A191,A192,A201,A202,Good/Bad
1.0,0,0.0,0,0.029411764705882353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.17244415098492352,1,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0.44642857142857145,0,0,1,1,0,0,0.0,0,0,0,1,0.0,0,1,1,0,1
0.0,1,0.0,0,0.1323529411764706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1018487949818422,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,0,0,1,1.0,0,1,0,0,0.07142857142857142,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.056399251678221636,0,0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.08928571428571429,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21563772422141522,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.16071428571428573,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.08823529411764706,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06993507208099482,1,0,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3022449653350941,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.08928571428571429,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1842742379223066,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.125,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16303510509519092,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,1,0,1,0,0,0.6666666666666666,1,0,0,0,0.10714285714285714,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2304941124683614,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,0.25,1,0,0,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,0,1.0,0,0.08823529411764706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20353251898316277,1,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0.0,0,1,0,0,0.32142857142857145,0,0,1,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,0
0.0,0,0.0,1,0.16176470588235295,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06652360515021459,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.42857142857142855,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.1323529411764706,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.034774953229888855,1,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,1.0,1,0,0,0,0.07142857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19302299988995267,0,0,1,0,0,1,0,0,0,0,0.0,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.07142857142857142,0,0,1,1,0,0,0.0,1,0,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.08215032463959503,0,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.26785714285714285,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.07352941176470588,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.04875096291405304,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,0,1,0.23214285714285715,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,1
0.0,0,0.0,1,0.07352941176470588,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05425332893144052,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.07352941176470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03901177506327721,1,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.17857142857142858,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,0,1,1
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.16391548365797293,0,0,0,0,1,1,0,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.3392857142857143,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.327335754374381,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.16071428571428573,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.08823529411764706,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.026246285902938263,0,0,1,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.48214285714285715,0,0,1,0,0,1,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05480356553317927,1,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.07142857142857142,0,1,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.11450423682183339,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,1.0,1,0,0,0,0.5357142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.47058823529411764,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.23181468031253438,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.125,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028942445251458126,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.16071428571428573,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.38235294117647056,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.118631011334874,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.054418399911962144,0,0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.75,0,0,1,0,0,1,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17326950588753165,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.32142857142857145,0,0,1,0,1,0,0.0,0,0,0,1,0.0,1,0,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1098822493672279,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.30357142857142855,0,1,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08341586882359414,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,1,0,0,0.3333333333333333,0,1,0,0,0.03571428571428571,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1223175965665236,1,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.10714285714285714,0,0,1,0,1,0,0.0,1,0,0,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0710905689446462,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.19808517662594916,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1870804445911742,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.05357142857142857,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17585561791570375,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.4107142857142857,0,0,1,0,1,0,0.0,0,0,1,0,1.0,1,0,1,0,1
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15137008913832947,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.375,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1556619346318917,0,0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.32023770221195114,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.25,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.08823529411764706,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10432485968966655,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.8235294117647058,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7431495543083526,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.7857142857142857,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7996038296467481,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.7321428571428571,1,0,0,0,0,1,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,1
1.0,0,0.0,0,0.6470588235294118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4091009133927589,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0.32142857142857145,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.20588235294117646,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.11389897655992076,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,0,0,1,0,1,0,0,0.6666666666666666,1,0,0,0,0.26785714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.04411764705882353,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03279410146362936,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.30357142857142855,0,0,1,0,0,1,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7740728513260702,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,0.6785714285714286,0,0,1,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0061626499394739735,0,1,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.5892857142857143,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10795642126114229,0,0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.35714285714285715,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7002310993727303,1,0,0,0,0,1,0,0,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.3392857142857143,0,0,1,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.2647058823529412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05683944095961263,0,0,0,0,1,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.10714285714285714,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05942555298778475,1,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0.125,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.38235294117647056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2213051612193243,0,1,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.125,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10938703642566304,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.0,0,0,1,0,0.10714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04820072631231429,0,0,0,0,1,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.03571428571428571,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.39198855507868385,1,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.375,0,1,0,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.16176470588235295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.11422911852096401,0,0,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.14285714285714285,1,0,0,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.07352941176470588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06597336854847584,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08638714647298339,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,0,1,0,1,0,0,0.3333333333333333,0,1,0,0,0.19642857142857142,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.040332342907450205,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.0,0,0,1,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16501595686145043,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.35714285714285715,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0,1,1,0,0
1.0,0,0.0,0,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09392538791680423,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.07352941176470588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.118631011334874,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,0,0,1,0.0,1,0,1,0,0
0.0,1,0.0,0,0.5147058823529411,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6333223286012986,0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,0,1,0.23214285714285715,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12809508088478044,1,0,0,0,0,1,0,0,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.6428571428571429,0,0,1,0,0,1,0.0,0,0,0,1,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.11543963904478927,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0.3333333333333333,0,1,0,0,0.48214285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05353802134918015,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0.48214285714285715,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06965995378012545,0,0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0.42857142857142855,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06729393639264884,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,1.0,1,0,0,0,0.35714285714285715,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.090073731704633,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,1.0,1,0,0,0,0.16071428571428573,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.46208869814020026,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.14285714285714285,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.14705882352941177,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03037306041597887,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14575767580059426,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.42857142857142855,0,0,1,0,1,0,0.0,0,0,1,0,1.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09843732805106195,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0.05357142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.10713106635853417,0,0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.42857142857142855,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04418399911962144,1,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.14285714285714285,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,0,1,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16424562561901618,0,0,1,0,0,0,0,0,0,1,0.6666666666666666,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.125,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.03791130185979971,0,0,1,0,0,0,0,0,1,0,1.0,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.16071428571428573,0,0,1,0,1,0,0.6666666666666666,0,0,1,0,0.0,0,1,1,0,1
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09447562451854297,1,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.017857142857142856,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.4264705882352941,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.385330692197645,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.2857142857142857,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.11235831407505227,1,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.4107142857142857,0,1,0,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.08823529411764706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07411687025420931,0,0,1,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,0.375,0,0,1,1,0,0,0.0,0,1,0,0,1.0,1,0,0,1,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06223175965665236,0,0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.2857142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.47058823529411764,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3076923076923077,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.2857142857142857,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12815010454495432,1,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0.25,0,0,1,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,1
1.0,0,0.0,0,0.20588235294117646,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.45234951028942444,0,0,0,0,1,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.07142857142857142,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
